CAGE_CODE,INITIAL_REGISTRATION_DATE,PHYSICAL_ADDRESS_ZIP_POSTAL_CODE,ENTITY_CONGRESSIONAL_DISTRICT,BUSINESS_START_DATE,FISCAL_YEAR_END_CLOSE_DATE,ENTITY_STRUCTURE,STATE_OF_INCORPORATION,BUSINESS_TYPE_STRING,NAICS_CODE_STRING,PSC_CODE_STRING,CREDIT_CARD_USAGE,SBA_BUSINESS_TYPES_STRING
838D1,20180412,43452,09,20170331,1231,2L,OH,27~2X~LJ~OY,236116Y~236210Y~236220Y~237110Y~237130Y~237210Y~237310Y~237990E~238110Y~238120Y~238130Y~238210Y~238310Y~238390Y~238910Y,6105~6110~6115~6116~6117~6120,Y,JT20200411
836F6,20180412,70053,02,20151211,1231,2L,LA,2X~8W~A2~LJ,236115Y~236116Y~236117Y~236118Y~236210Y~541611Y,Y1AA~Y1BZ~Y1CA~Y1FA~Y1FB~Y1FZ~Y1PZ~Y1QA~Z1FZ~Z1QA~Z2AA~Z2CA~Z2CZ~Z2EB~Z2FA~Z2FB~Z2FC~Z2FZ~Z2QA,N,XX        
835R5,20180412,30529,09,20170820,1231,2L,GA,27~2X~8W~A2~LJ,484110Y~484121Y~484122Y~484220Y~484230Y,R499~V112~V119~V122~V129~V999,N,XX        
83NG9,20180412,37210,05,19650528,1231,2L,IL,2X,541310Y~541320Y~541330E~541340Y~541350Y~541370Y~541410Y~541620Y,,N,XX        
83BC3,20180413,64132,05,20180403,0331,2L,MO,23~27~2X~LJ~NB~OW~XY,115210Y~115310E~212319Y~221114Y~221115Y~236118Y~238320Y~238330Y~238340Y~238350Y~238910Y~238990E~484210Y~488991Y~492110Y~492210Y~493110Y~511130Y~511210Y~512110Y~512120Y~512131Y~512191Y,AE11~AE12~AE13~AE14~AE15~AE16~AE21~AE22,Y,XX        
837Y4,20180413,77007,02,20170921,1231,ZZ,OK,1B~1E~1S~23~27~2X~LJ~NB~XY,518210Y~519190Y~541219Y~541511Y~541512Y~541513Y~541519E~541990Y~561110Y~561210Y,,N,A620281221
83A17,20180416,00920,98,20150930,1231,2L,PR,23~27~2X~A5~LJ~PI~QF,424120Y~453210Y,7510~7520,Y,A620280219
842H4,20180416,59521,00,20180309,1231,2L,MT,23~27~2X~HQ~NB~OW~XS,236115Y~236116Y~236118Y~236220Y~238110Y~238130Y~238160Y~238170Y~238190Y,Y1AA~Y1AB~Y1AZ~Y1CA~Y1CZ~Y1DA~Y1DB~Y1DZ~Y1EB,N,XX        
83FV4,20180417,80524,02,20170113,1231,2L,WI,23~27~2X~8E~8W~A2~HQ~PI,236210Y~236220Y~238130Y~238160Y~238210Y~238310Y~238330Y~238390Y,,Y,A620240308
83B90,20180418,99503,00,20170809,1231,2K,AK,05~23~27~2X~NB,562910E,,N,JT20201218
835B2,20180418,31792,08,20180327,1231,2L,FL,23~27~2X~8E~8W~A2~G9~HQ~XS,236115Y~236210Y~236220Y~237120Y~237310Y~237990E~238110Y~238140Y~238160Y~238190Y~238210Y~238220Y~238290Y~238320Y~238910Y~238990E~332618Y~332999Y~333923Y~423610Y~484210Y~517919Y~541310N~541330E~541340N~541350N~541990Y~561210Y~561612Y~561621Y~561720Y~561730N~561790N~562111Y~562119Y~562910E~562920Y,AD24~AD64~AK14~C219~R425,Y,A620220729
83B80,20180418,92618,45,20170724,1231,2J,CA,23~27~2X~8U~G9,236220Y~238210Y~238220Y~238320Y~238910Y~493110Y~517410Y~517919Y~518210Y~532420Y~541211Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541613Y~541614Y~541618Y~541620Y~541690Y~541930N~541990Y~561210Y~561621Y~561990N~562910E~611430N~611699N~611710Y~812930Y,AJ36,Y,A620231014
83MQ9,20180419,44902,12,20100101,1231,2L,OH,27~2X~XS,541310Y,,N,XX        
843E9,20180419,60174,14,20170101,1231,ZZ,IL,27~2X~8C~8D,236220Y~238290Y~238990E~541310Y~541330E~541410Y,6115~C100~C1AZ~C1BG~C1CZ~C1EZ~C1JZ~C1QA~Y1EZ~Z2BG~Z2CZ~Z2EZ~Z2JZ~Z2QA,Y,JT20200613
834Q7,20180420,20016,98,20161117,1231,2L,DC,23~27~2X~8E~8W~A2~LJ~PI,236220Y~238310Y~238320Y~238330Y~238350Y,,N,XX        
83D53,20180420,78228,20,20010121,1231,2K,DE,2X,236210Y~236220Y~541310Y~541320Y~541330E~541340Y~541410Y~541420Y~561210Y,,N,XX        
83CN1,20180421,78702,35,20180420,1231,2J,TX,27~2X~8E~8W~A2,541430Y~541611Y~541613Y~541618Y~541810Y~541820Y~541840Y~541890Y~541922Y~541990Y,R408~R426~R608~R701~R708~R799~T001~T010~T013~T016~T099,Y,XX        
83NF8,20180423,10026,13,20170615,1231,2J,NY,23~27~2X~A5~LJ~OY~QF,332722Y~512110Y~512199Y~541511Y~541512Y~541513Y~541613Y~541614Y~541840Y~541921Y~561499Y,,Y,A620280809~XX        
83H09,20180424,21202,07,20180418,1231,2L,MD,23~27~2X~JX~LJ~PI,518210Y~541511Y~541512Y~541513Y~541519E~541611Y~541614Y~541618Y~561210Y~561311Y~561312Y~561320Y~561440Y,,N,JT20210905
83EX6,20180424,20148,10,20060502,1231,2L,VA,23~27~2X~8E~8W~A2~QZ~XS,541511Y~541512Y~541513Y~541519E,,N,A620280522
83V06,20180424,28403,07,20180301,1231,2L,NC,27~2X~A5~LJ~QF,541511Y~541512Y~541513Y~541519E~541611Y~541614Y,,N,XX        
83FP6,20180425,88007,02,20160201,1231,2L,NM,23~27~2X~PI~XS,236115Y~236116Y~236117Y~236118Y~236220Y~237310Y~238130Y~238140Y~238160Y~238170Y~238210Y~238220Y~238310Y~238320Y~238330Y,,Y,A620280917
83XJ6,20180426,20012,98,20180411,0930,2L,DC,27~2X~A5~LJ~QF,323111Y~512110Y~541430Y~541810Y~541820Y~541830Y~541850Y~541860Y~541890Y~541910Y~561439Y,9905~R701~R708,Y,XX        
83U94,20180426,30238,13,20180425,1231,2L,GA,23~2X~A5~OY~QF,541512Y~541611Y~541690Y~541990Y~561110Y,,N,XX        
83ZZ1,20180430,37334,04,20180406,0630,2L,AL,23~27~2X~8U~G9~LJ,517919Y~518210Y~541330E~541370Y~541511Y~541512Y~541513Y~541519E~541611Y~541618Y~541620Y~541690Y~541715E~541990Y~561210Y~561920Y~561990Y~562111Y~562910E~611430Y,,N,A620280204
83GX4,20180501,94115,12,20180405,1231,2K,CA,23~27~2X~HQ~JX~QZ,236118Y~236210Y~236220Y~237110Y~237130Y~237210Y~237310Y~237990E~238120Y~238130Y~238140Y~238150Y~238160Y~238170Y~238190Y~238210Y~238220Y~238910Y~238990E~333415Y~493110Y~493190Y~541330E~541380Y~541611Y~541612Y~541614Y~541618Y~541620Y~541690Y~541990Y~561110Y~561210Y~561311Y~561312Y~561320Y~561330Y~561410Y~561421Y~561710Y~561720Y~562211Y~562910E~621999Y,,Y,JT20200612
84JN9,20180501,99501,00,20170627,0331,2L,AK,05~23~27~2X~LJ~NB,236210Y~236220Y~237310Y~237990E~541330E~541620Y~562910E~811310Y,,N,A620280214
83M29,20180502,42140,01,20180502,1231,2L,KY,27~2X~A5~QF~XS,238320Y~332510Y~339920Y~423710Y~423910Y~444130Y~454310Y~484220Y~561210Y,,Y,XX        
83M90,20180502,78102,34,20180412,1231,2L,TX,23~27~2X~LJ~PI,238220Y~238990E~314910Y~334290Y~334514Y~541350Y~541511Y~541512Y~541690Y,AG81~AG84~AG86~AG87~AG93~AG94~J099,Y,XX        
83LN8,20180503,20020,98,20170324,1231,ZZ,DC,23~27~2X~LJ~OY,323111Y~323113Y~518210Y~519190Y~541330E~541511Y~541512Y~541513Y~541519E~541611Y~541618Y~541690Y~541990Y~561110Y~561210Y~561410Y~561439Y~561621Y~561990Y,D301~D302~D303~D306~D307~D310~D312~D314~D315~D316~D318~D321~D322~D399~R408~R415~R499~R612~R699~R799,Y,XX        
83LQ8,20180503,33982,17,20180406,1231,2L,FL,23~27~2X~PI,236210Y~236220Y~237110Y~237310Y~237990E~238130Y~238140Y~238150Y~238160Y~238170Y~238190Y~238210Y~238220Y~238290Y~238310Y~238320Y~238330Y~238340Y~238350Y~238390Y~238910Y~238990E~324121Y~324122Y~327320Y~327331Y~327332Y~333318Y~333415Y~423730Y~423740Y~541611Y~541620Y~561110Y~561210Y~561710Y~561720Y~561730Y~562910E~562998Y~611430Y~624230Y~811310Y~812220Y,,Y,JT20200919
3Y218,20180503,91605,29,19690601,1231,2J,CA,2X~A5~LJ,332322Y~332510Y~332710Y~336413Y,,N,XX        
83M16,20180504,35816,05,20171026,1231,2L,AL,27~2X,541330E~541715E,AJ43,N,XX        
83HS9,20180506,22405,01,20060321,1231,2L,VA,27~2X~A5~XS,236220Y~238340Y~238390Y~238990E,,Y,XX        
83PU8,20180507,20009,98,20040708,1231,2L,DC,23~27~2X~QZ~XS,541511Y~541512Y~541513Y~541519E~541611Y~541618Y~541690Y,,Y,A620280525
83N18,20180507,92110,53,20170306,1231,2K,DE,05~23~27~2X~LJ~NB,541330E~541620Y~541715E~562211Y~562910E,F108~F110~R408~R425,Y,JT20200814
83D88,20180507,34221,16,20150701,1231,2J,FL,23~2X~A5~LJ~OY~QF,484110Y~484121Y~484122Y~484220Y~484230Y,,N,XX        
83P14,20180507,57744,00,20130801,1231,2L,WY,2X~XS,213111Y~332312Y~332710Y~333131Y~333612Y~333995Y,H118~H130~H138~H236~J018~J022~J030~J036~J038~J054~K018~K022~K036~K038~N030~N031~N036~N038,Y,XX        
5VYW4,20180507,73110,05,20051001,1231,2K,OK,23~27~2X~HQ~NB~OW,111998N~237110Y~237310Y~237990E~238910Y~238990E~561730Y,,Y,XX        
83NX7,20180507,96761,02,20170804,1231,2K,HI,27~2X~8W~A2~FR~LJ,236115Y~236118Y~236220Y~237210Y~541310Y~541320Y~541620Y~541820Y,AB41~AB43~AB46~AB47~AP21~AP22~AP23~AP26~AP91~AP92~AP93~AP96~B500~B503~B509~B510~B513~B521~B525~B528~B534~B545~B599~F000~F018~F019~F021~F900~R429,Y,XX        
83P18,20180508,99503,00,20180315,1231,2K,MO,05~23~27~2X~NB,562910E,,N,JT20200723
83NS0,20180508,32257,04,20180131,1231,2K,FL,27~2X,236220Y~238170Y~238320Y~238350Y~238390Y~238990E,,N,JT20200423
83TR8,20180508,80112,06,20180501,1231,2K,CO,1B~23~27~2X~NB~XY,237310Y~237990E~238910Y~238990E,,N,JT20210222
83PV0,20180509,34606,11,20180201,1231,2K,FL,23~27~2X~HQ~PI,236210Y~236220Y~237130Y~237210Y~237310Y~237990E~238990E,,Y,JT20200608
